referrer,views_total,views_unique
Google,21302,11398
github.com,5742,1583
docs.agpt.co,3390,605
Bing,1302,467
news.agpt.co,990,499
youtube.com,575,158
cn.bing.com,460,146
DuckDuckGo,435,157
search.brave.com,366,153
futurepedia.io,363,217
