referrer,views_total,views_unique
Google,22790,11876
github.com,7664,1974
docs.agpt.co,3884,594
agpt.co,1949,722
Bing,1587,494
chatgpt.com,844,194
news.agpt.co,660,310
youtube.com,620,184
DuckDuckGo,513,186
cn.bing.com,513,162
