referrer,views_total,views_unique
Google,17308,9095
github.com,5139,2152
agpt.co,3500,1760
chatgpt.com,1333,670
docs.agpt.co,977,326
Bing,920,437
aixploria.com,498,372
futurepedia.io,393,288
youtube.com,393,161
search.brave.com,363,174
