referrer,views_total,views_unique
github.com,5639,2693
Google,4726,3127
agpt.co,3777,2303
chatgpt.com,923,486
Bing,447,221
aixploria.com,194,145
namu.wiki,184,151
futurepedia.io,146,98
search.brave.com,99,65
lilianweng.github.io,95,53
