referrer,views_total,views_unique
Google,15400,9036
github.com,6128,2054
agpt.co,2834,1282
dofinedi.com,2369,1755
Bing,1081,476
docs.agpt.co,909,295
chatgpt.com,825,357
youtube.com,692,206
futurepedia.io,374,239
cn.bing.com,333,143
