referrer,views_total,views_unique
Google,15734,8468
github.com,4983,1774
agpt.co,3480,1767
chatgpt.com,1117,573
docs.agpt.co,953,327
Bing,901,412
aixploria.com,482,323
youtube.com,436,194
dofinedi.com,409,253
DuckDuckGo,407,149
