referrer,views_total,views_unique
Google,8579,5219
agpt.co,4558,2545
github.com,4015,1670
chatgpt.com,2530,1571
Bing,531,241
docs.agpt.co,445,180
futurepedia.io,237,158
youtube.com,171,71
link.zhihu.com,150,91
search.brave.com,133,76
