referrer,views_total,views_unique
Google,4372,2566
github.com,3870,2009
agpt.co,2652,1543
chatgpt.com,921,411
Bing,480,244
l.instagram.com,163,78
github-cn.com,152,104
medium.com,138,74
nocobase.com,134,73
futurepedia.io,126,64
