referrer,views_total,views_unique
Google,18776,11433
github.com,5020,1772
agpt.co,2021,1094
docs.agpt.co,1721,543
Bing,1003,531
chatgpt.com,579,245
youtube.com,567,216
facebook.com,458,456
futurepedia.io,379,268
aixploria.com,301,220
