referrer,views_total,views_unique
Google,13484,7135
github.com,5902,2541
agpt.co,2602,1318
chatgpt.com,908,408
Bing,867,403
docs.agpt.co,746,275
dofinedi.com,643,467
youtube.com,444,182
aixploria.com,441,280
m.facebook.com,434,324
