time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-04 00:00:00+00:00,533,135,7069,2363
2024-07-05 00:00:00+00:00,436,77,6630,2135
2024-07-06 00:00:00+00:00,202,72,4474,1297
2024-07-07 00:00:00+00:00,100,59,4384,1417
2024-07-08 00:00:00+00:00,351,127,6742,2388
2024-07-09 00:00:00+00:00,573,79,7448,2615
2024-07-10 00:00:00+00:00,665,59,7796,2490
2024-07-11 00:00:00+00:00,521,135,8026,3014
2024-07-12 00:00:00+00:00,934,71,8153,3040
2024-07-13 00:00:00+00:00,317,70,5061,1650
2024-07-14 00:00:00+00:00,450,76,5854,1950
2024-07-15 00:00:00+00:00,892,128,12040,3624
2024-07-16 00:00:00+00:00,771,84,11779,3893
2024-07-17 00:00:00+00:00,679,73,8645,3117
