referrer,views_total,views_unique
Google,19998,11829
github.com,6454,2350
agpt.co,3419,1536
docs.agpt.co,2557,662
Bing,1232,503
chatgpt.com,600,222
youtube.com,595,198
futurepedia.io,380,246
search.brave.com,375,158
cn.bing.com,343,124
