referrer,views_total,views_unique
Google,17799,10579
github.com,6222,2344
agpt.co,2047,999
docs.agpt.co,1100,317
Bing,1054,483
chatgpt.com,613,268
youtube.com,460,154
aixploria.com,394,255
search.brave.com,388,149
futurepedia.io,308,230
