referrer,views_total,views_unique
Google,19898,11016
github.com,9116,4495
agpt.co,4689,2590
chatgpt.com,2281,1225
Bing,1317,650
docs.agpt.co,980,356
cn.bing.com,468,270
link.zhihu.com,466,256
youtube.com,404,177
search.brave.com,327,169
