referrer,views_total,views_unique
Google,16228,9537
github.com,5176,2219
agpt.co,3569,1774
chatgpt.com,1727,954
Bing,1075,481
docs.agpt.co,955,305
aixploria.com,555,426
futurepedia.io,392,284
search.brave.com,391,185
youtube.com,360,180
