referrer,views_total,views_unique
Google,20915,11061
github.com,6854,1614
docs.agpt.co,3316,506
Bing,1618,467
news.agpt.co,1110,463
youtube.com,656,167
aixploria.com,485,228
DuckDuckGo,436,130
futurepedia.io,371,248
link.zhihu.com,317,132
