referrer,views_total,views_unique
github.com,6507,3760
Google,2432,1830
agpt.co,1599,998
chatgpt.com,758,498
Bing,420,218
aixploria.com,218,136
DuckDuckGo,96,46
futurepedia.io,91,68
t.co,86,74
lilianweng.github.io,84,51
