referrer,views_total,views_unique
Google,15347,8668
github.com,4553,1791
agpt.co,2389,1192
Bing,900,447
chatgpt.com,896,382
dofinedi.com,873,605
docs.agpt.co,666,242
m.facebook.com,415,312
youtube.com,381,157
aixploria.com,357,223
