referrer,views_total,views_unique
Google,16287,9386
github.com,4417,1647
agpt.co,2489,1226
dofinedi.com,1128,787
Bing,1119,503
docs.agpt.co,859,266
chatgpt.com,811,392
youtube.com,359,148
futurepedia.io,343,233
aixploria.com,339,241
