referrer,views_total,views_unique
Google,18513,11578
github.com,5001,1803
agpt.co,2083,1059
docs.agpt.co,1714,553
Bing,1072,532
chatgpt.com,578,250
youtube.com,578,221
facebook.com,458,456
futurepedia.io,372,268
aixploria.com,272,204
