referrer,views_total,views_unique
Google,22912,11563
github.com,7942,1650
docs.agpt.co,3196,491
Bing,1824,513
news.agpt.co,1076,476
youtube.com,689,184
aixploria.com,558,268
chatgpt.com,396,151
futurepedia.io,389,258
DuckDuckGo,355,128
