referrer,views_total,views_unique
Google,22985,12316
github.com,7957,2213
docs.agpt.co,3618,643
agpt.co,2469,973
Bing,1509,514
chatgpt.com,678,218
youtube.com,678,182
news.agpt.co,501,233
cn.bing.com,496,169
DuckDuckGo,433,179
