referrer,views_total,views_unique
Google,10250,6301
github.com,4832,1953
agpt.co,4483,2619
chatgpt.com,2499,1515
docs.agpt.co,1147,406
Bing,668,371
youtube.com,308,102
DuckDuckGo,263,146
futurepedia.io,220,150
link.zhihu.com,190,95
