referrer,views_total,views_unique
Google,17657,9294
github.com,5663,2282
agpt.co,3635,1935
chatgpt.com,1316,669
docs.agpt.co,1174,351
Bing,1114,473
aixploria.com,515,330
futurepedia.io,437,306
youtube.com,427,179
search.brave.com,367,168
