referrer,views_total,views_unique
github.com,5947,3345
Google,2449,1907
chatgpt.com,416,300
Bing,349,187
aixploria.com,273,160
agpt.co,174,94
lilianweng.github.io,114,57
futurepedia.io,101,61
search.brave.com,94,33
DuckDuckGo,82,57
