referrer,views_total,views_unique
Google,42593,18246
github.com,14825,4399
docs.agpt.co,7309,1358
Bing,2653,1002
news.agpt.co,2637,975
youtube.com,1910,490
link.zhihu.com,1253,499
DuckDuckGo,869,297
lilianweng.github.io,754,213
cn.bing.com,647,273
