referrer,views_total,views_unique
Google,20475,11582
github.com,9290,4597
agpt.co,4782,2641
chatgpt.com,2290,1265
Bing,1382,666
docs.agpt.co,996,363
link.zhihu.com,540,284
cn.bing.com,499,283
l.threads.net,423,353
youtube.com,405,173
