referrer,views_total,views_unique
Google,6923,4017
agpt.co,4692,2677
github.com,4547,1992
chatgpt.com,3225,2071
Bing,477,247
docs.agpt.co,409,164
futurepedia.io,188,132
search.brave.com,178,46
aixploria.com,177,105
youtube.com,173,73
