referrer,views_total,views_unique
github.com,7871,4472
Google,2731,2076
agpt.co,2213,1267
chatgpt.com,864,534
Bing,427,245
aixploria.com,238,166
t.co,178,147
futurepedia.io,158,92
doubao.com,122,68
lilianweng.github.io,79,44
