referrer,views_total,views_unique
Google,17906,9155
github.com,5709,2417
agpt.co,3408,1887
chatgpt.com,1341,655
docs.agpt.co,1102,330
Bing,1096,460
aixploria.com,513,345
futurepedia.io,429,299
youtube.com,391,165
search.brave.com,380,177
