referrer,views_total,views_unique
Google,8055,4858
agpt.co,4793,2741
github.com,4322,1822
chatgpt.com,2619,1603
docs.agpt.co,492,210
Bing,486,247
futurepedia.io,193,148
youtube.com,181,78
aixploria.com,154,118
search.brave.com,154,86
