referrer,views_total,views_unique
github.com,5489,2627
Google,4690,3067
agpt.co,3736,2267
chatgpt.com,946,492
Bing,426,212
namu.wiki,199,165
aixploria.com,184,137
futurepedia.io,147,99
search.brave.com,100,63
DuckDuckGo,90,60
