time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-07 00:00:00+00:00,1850.0,468.0,3854,2087
2025-08-08 00:00:00+00:00,5516.0,589.0,3498,1882
2025-08-09 00:00:00+00:00,381.0,173.0,2018,1130
2025-08-10 00:00:00+00:00,1237.0,229.0,2532,1274
2025-08-11 00:00:00+00:00,1570.0,447.0,3510,1854
2025-08-12 00:00:00+00:00,1769.0,560.0,8505,1762
2025-08-13 00:00:00+00:00,1660.0,441.0,3479,1817
2025-08-14 00:00:00+00:00,313.0,90.0,3192,1681
2025-08-15 00:00:00+00:00,,,2675,1515
2025-08-16 00:00:00+00:00,,,2143,1027
2025-08-17 00:00:00+00:00,,,1821,1093
2025-08-18 00:00:00+00:00,,,3295,1734
2025-08-19 00:00:00+00:00,,,2696,1358
2025-08-20 00:00:00+00:00,,,1190,553
