referrer,views_total,views_unique
Google,62157,20133
github.com,20083,3763
docs.agpt.co,6208,943
news.agpt.co,5065,1421
youtube.com,4695,1062
Bing,4570,1072
DuckDuckGo,1630,475
link.zhihu.com,987,306
lablab.ai,874,278
search.brave.com,833,268
