referrer,views_total,views_unique
Google,9229,5859
agpt.co,4551,2651
github.com,3500,1528
chatgpt.com,2220,1343
Bing,794,357
docs.agpt.co,477,209
futurepedia.io,265,167
youtube.com,173,71
aixploria.com,170,106
search.brave.com,163,81
