referrer,views_total,views_unique
Google,6794,4365
agpt.co,4605,2637
github.com,4364,1844
chatgpt.com,3208,2129
Bing,468,251
docs.agpt.co,425,180
futurepedia.io,211,151
DuckDuckGo,169,77
youtube.com,166,64
aixploria.com,164,100
