referrer,views_total,views_unique
Google,16539,8735
github.com,5316,1909
agpt.co,3566,1813
chatgpt.com,1119,575
docs.agpt.co,971,329
Bing,934,422
aixploria.com,509,331
youtube.com,428,188
DuckDuckGo,393,146
futurepedia.io,382,266
