referrer,views_total,views_unique
Google,10313,6397
agpt.co,4852,2863
github.com,4387,2316
chatgpt.com,2463,1538
Bing,769,395
docs.agpt.co,688,296
DuckDuckGo,231,117
linkedin.com,208,144
futurepedia.io,204,154
youtube.com,172,66
