referrer,views_total,views_unique
Google,11988,7277
github.com,4713,1956
agpt.co,4190,2378
chatgpt.com,2888,1652
docs.agpt.co,915,339
Bing,562,305
link.zhihu.com,275,148
youtube.com,206,109
futurepedia.io,196,141
search.brave.com,166,98
