referrer,views_total,views_unique
Google,7141,4569
agpt.co,4676,2681
github.com,4395,1847
chatgpt.com,3288,2146
Bing,499,267
docs.agpt.co,499,196
futurepedia.io,214,149
DuckDuckGo,176,78
search.brave.com,170,52
youtube.com,166,70
