referrer,views_total,views_unique
Google,17587,10945
github.com,5380,2172
agpt.co,2156,1069
docs.agpt.co,1724,526
Bing,925,475
youtube.com,535,164
chatgpt.com,523,274
aixploria.com,343,240
futurepedia.io,329,253
search.brave.com,281,134
