time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-12 00:00:00+00:00,883,672,5276,1718
2024-05-13 00:00:00+00:00,1449,1181,8827,2929
2024-05-14 00:00:00+00:00,1106,799,9528,3172
2024-05-15 00:00:00+00:00,1048,773,9071,2975
2024-05-16 00:00:00+00:00,1478,1111,8924,3031
2024-05-17 00:00:00+00:00,762,607,7564,2677
2024-05-18 00:00:00+00:00,715,574,5908,1672
2024-05-19 00:00:00+00:00,729,594,5502,1672
2024-05-20 00:00:00+00:00,1464,1030,8700,2807
2024-05-21 00:00:00+00:00,901,613,8007,2945
2024-05-22 00:00:00+00:00,1173,626,8430,2895
2024-05-23 00:00:00+00:00,1295,1037,8194,2776
2024-05-24 00:00:00+00:00,1009,632,7376,2576
2024-05-25 00:00:00+00:00,575,476,4332,1453
