referrer,views_total,views_unique
Google,15650,9102
github.com,6021,1971
dofinedi.com,2786,2019
agpt.co,2701,1265
Bing,1113,510
docs.agpt.co,821,280
chatgpt.com,769,359
youtube.com,680,189
futurepedia.io,357,228
cn.bing.com,349,160
