referrer,views_total,views_unique
Google,15548,9050
github.com,4391,1618
agpt.co,2417,1205
Bing,951,476
chatgpt.com,897,381
dofinedi.com,894,614
docs.agpt.co,648,242
youtube.com,372,156
aixploria.com,356,231
futurepedia.io,324,211
