referrer,views_total,views_unique
Google,4616,2719
github.com,3814,2001
agpt.co,2809,1650
chatgpt.com,1044,426
Bing,528,258
l.instagram.com,165,79
medium.com,151,74
link.zhihu.com,126,62
aixploria.com,123,80
futurepedia.io,123,63
