referrer,views_total,views_unique
Google,16799,9451
github.com,6090,2207
agpt.co,2461,1164
Bing,1162,523
docs.agpt.co,986,322
chatgpt.com,752,312
youtube.com,560,190
futurepedia.io,393,273
aixploria.com,377,251
DuckDuckGo,358,132
