referrer,views_total,views_unique
Google,17776,11023
github.com,5283,2178
agpt.co,2172,1086
docs.agpt.co,1707,518
Bing,938,478
youtube.com,511,156
chatgpt.com,495,264
aixploria.com,344,242
futurepedia.io,303,246
search.brave.com,277,135
