referrer,views_total,views_unique
github.com,5972,3314
Google,2471,1924
chatgpt.com,422,301
Bing,339,184
aixploria.com,267,159
agpt.co,152,82
lilianweng.github.io,110,53
futurepedia.io,98,63
search.brave.com,91,32
DuckDuckGo,76,54
