referrer,views_total,views_unique
Google,10217,6376
agpt.co,4891,2895
github.com,4369,2267
chatgpt.com,2392,1492
Bing,874,395
docs.agpt.co,582,263
linkedin.com,222,157
futurepedia.io,201,151
DuckDuckGo,200,118
aixploria.com,167,103
