referrer,views_total,views_unique
Google,8057,5037
agpt.co,4709,2756
github.com,4506,1810
chatgpt.com,2595,1547
docs.agpt.co,520,199
Bing,485,259
futurepedia.io,201,154
search.brave.com,190,90
youtube.com,162,73
aixploria.com,154,118
