referrer,views_total,views_unique
Google,12861,8021
github.com,4478,1992
agpt.co,4285,2347
chatgpt.com,2830,1652
docs.agpt.co,941,316
Bing,651,367
link.zhihu.com,300,161
youtube.com,266,119
futurepedia.io,205,151
DuckDuckGo,199,106
