referrer,views_total,views_unique
Google,8815,5394
agpt.co,4592,2569
github.com,3925,1641
chatgpt.com,2527,1543
Bing,549,265
docs.agpt.co,472,187
futurepedia.io,226,152
search.brave.com,170,93
youtube.com,153,65
link.zhihu.com,145,89
