referrer,views_total,views_unique
Google,22755,12370
github.com,8085,2319
docs.agpt.co,3567,663
agpt.co,2677,1060
Bing,1445,504
youtube.com,693,185
chatgpt.com,677,222
cn.bing.com,487,160
search.brave.com,392,147
news.agpt.co,387,201
