referrer,views_total,views_unique
Google,22921,12258
github.com,7017,1668
docs.agpt.co,2824,504
Bing,1454,508
news.agpt.co,1134,490
youtube.com,556,179
chatgpt.com,458,149
aixploria.com,429,272
futurepedia.io,415,283
cn.bing.com,405,157
