referrer,views_total,views_unique
Google,18027,11467
github.com,4556,1652
agpt.co,2021,1049
docs.agpt.co,1504,528
Bing,1101,523
youtube.com,478,206
chatgpt.com,464,204
facebook.com,455,452
futurepedia.io,339,245
DuckDuckGo,272,148
