referrer,views_total,views_unique
Google,24120,12467
github.com,7467,1940
docs.agpt.co,3886,658
Bing,1405,527
news.agpt.co,1130,530
DuckDuckGo,772,134
youtube.com,520,163
link.zhihu.com,453,275
cn.bing.com,438,193
search.brave.com,349,147
