referrer,views_total,views_unique
Google,17296,10825
github.com,5410,2245
agpt.co,2370,1196
docs.agpt.co,1900,594
Bing,1064,483
youtube.com,588,201
chatgpt.com,436,207
futurepedia.io,377,245
aixploria.com,300,216
search.brave.com,278,135
