referrer,views_total,views_unique
Google,39891,16730
github.com,13629,3589
docs.agpt.co,6837,1192
Bing,2617,850
news.agpt.co,2513,882
youtube.com,2399,589
link.zhihu.com,1229,420
DuckDuckGo,1080,320
lilianweng.github.io,738,223
aiedge.medium.com,581,87
