time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-30 00:00:00+00:00,1414,411,4885.0,2279.0
2025-01-31 00:00:00+00:00,717,320,4292.0,2121.0
2025-02-01 00:00:00+00:00,482,263,3530.0,1625.0
2025-02-02 00:00:00+00:00,350,227,3408.0,1541.0
2025-02-03 00:00:00+00:00,1527,476,4946.0,2264.0
2025-02-04 00:00:00+00:00,1550,374,4953.0,2497.0
2025-02-05 00:00:00+00:00,1855,376,5526.0,2566.0
2025-02-06 00:00:00+00:00,1151,403,6559.0,2730.0
2025-02-07 00:00:00+00:00,1078,323,4775.0,2430.0
2025-02-08 00:00:00+00:00,588,308,3984.0,1859.0
2025-02-09 00:00:00+00:00,537,282,3500.0,1681.0
2025-02-10 00:00:00+00:00,1709,504,5630.0,2737.0
2025-02-11 00:00:00+00:00,752,339,4595.0,2300.0
2025-02-12 00:00:00+00:00,1406,382,,
