referrer,views_total,views_unique
Google,20405,11270
github.com,9330,4550
agpt.co,4856,2655
chatgpt.com,2324,1276
Bing,1284,673
docs.agpt.co,999,336
link.zhihu.com,551,280
cn.bing.com,500,287
l.threads.net,479,398
youtube.com,405,166
