referrer,views_total,views_unique
github.com,5647,2763
Google,4803,3150
agpt.co,3727,2259
chatgpt.com,934,488
Bing,480,233
aixploria.com,187,141
namu.wiki,161,135
futurepedia.io,142,96
search.brave.com,98,69
lilianweng.github.io,97,54
