referrer,views_total,views_unique
Google,10347,6218
agpt.co,4574,2510
github.com,4207,1897
chatgpt.com,2273,1325
docs.agpt.co,833,344
Bing,789,363
youtube.com,319,113
futurepedia.io,261,168
DuckDuckGo,209,125
cn.bing.com,208,83
