referrer,views_total,views_unique
Google,21408,11934
github.com,7820,2573
agpt.co,3275,1321
docs.agpt.co,3194,687
Bing,1362,503
youtube.com,643,191
chatgpt.com,631,221
futurepedia.io,388,245
cn.bing.com,386,146
search.brave.com,371,141
