time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-08 00:00:00+00:00,5516,589,3498,1882
2025-08-09 00:00:00+00:00,381,173,2018,1130
2025-08-10 00:00:00+00:00,1237,229,2532,1274
2025-08-11 00:00:00+00:00,1570,447,3510,1854
2025-08-12 00:00:00+00:00,1769,560,8505,1762
2025-08-13 00:00:00+00:00,1660,441,3479,1817
2025-08-14 00:00:00+00:00,344,110,3192,1681
2025-08-15 00:00:00+00:00,2593,445,2675,1515
2025-08-16 00:00:00+00:00,652,247,2143,1027
2025-08-17 00:00:00+00:00,518,187,1821,1093
2025-08-18 00:00:00+00:00,2670,495,3295,1734
2025-08-19 00:00:00+00:00,3073,458,2696,1358
2025-08-20 00:00:00+00:00,1902,425,1342,645
2025-08-21 00:00:00+00:00,2674,405,2847,1568
